id,k,v,type
213410101.0,tiger:county,"Clark, NV",tag
213410101.0,tiger:name_base,Winding Hill,tag
213410101.0,tiger:name_base_1,Winding Hill,tag
213410101.0,tiger:name_type,St,tag
213410101.0,tiger:reviewed,False,tag
213410104.0,footway,sidewalk,tag
213410104.0,highway,footway,tag
213410104.0,review,False,tag
213410104.0,source,Bing,tag
213410106.0,highway,service,tag
213410106.0,review,False,tag
213410106.0,service,driveway,tag
213410106.0,source,Bing,tag
213410107.0,footway,crossing,tag
213410107.0,highway,footway,tag
213410107.0,review,False,tag
213410107.0,source,Bing,tag
213410109.0,highway,service,tag
213410109.0,review,False,tag
213410109.0,service,parking_aisle,tag
213410109.0,source,Bing,tag
213410110.0,footway,sidewalk,tag
213410110.0,highway,footway,tag
213410110.0,review,False,tag
213410110.0,source,Bing,tag
213410111.0,highway,service,tag
213410111.0,review,False,tag
213410111.0,service,driveway,tag
213410111.0,source,Bing,tag
213410113.0,highway,service,tag
213410113.0,review,False,tag
213410113.0,service,driveway,tag
213410113.0,source,Bing,tag
213410115.0,footway,sidewalk,tag
213410115.0,highway,footway,tag
213410115.0,review,False,tag
213410115.0,source,Bing,tag
213410116.0,footway,sidewalk,tag
213410116.0,highway,footway,tag
213410116.0,review,False,tag
213410116.0,source,Bing,tag
213410117.0,footway,sidewalk,tag
213410117.0,highway,footway,tag
213410117.0,review,False,tag
213410117.0,source,Bing,tag
213410118.0,footway,sidewalk,tag
213410118.0,highway,footway,tag
213410118.0,review,False,tag
213410118.0,source,Bing,tag
213410120.0,footway,sidewalk,tag
213410120.0,highway,footway,tag
213410120.0,review,False,tag
213410120.0,source,Bing,tag
213410121.0,footway,sidewalk,tag
213410121.0,highway,footway,tag
213410121.0,review,False,tag
213410121.0,source,Bing,tag
213410122.0,footway,sidewalk,tag
213410122.0,highway,footway,tag
213410122.0,review,False,tag
213410122.0,source,Bing,tag
213410126.0,footway,sidewalk,tag
213410126.0,highway,footway,tag
213410126.0,review,False,tag
213410126.0,source,Bing,tag
213410129.0,footway,sidewalk,tag
213410129.0,highway,footway,tag
213410129.0,review,False,tag
213410129.0,source,Bing,tag
213410130.0,footway,crossing,tag
213410130.0,highway,footway,tag
213410130.0,review,False,tag
213410130.0,source,Bing,tag
213410132.0,footway,crossing,tag
213410132.0,highway,footway,tag
213410132.0,review,False,tag
213410132.0,source,Bing,tag
213410133.0,footway,crossing,tag
213410133.0,highway,footway,tag
213410133.0,review,False,tag
213410133.0,source,Bing,tag
213410134.0,footway,crossing,tag
213410134.0,highway,footway,tag
213410134.0,review,False,tag
213410134.0,source,Bing,tag
213410135.0,footway,crossing,tag
213410135.0,highway,footway,tag
213410135.0,review,False,tag
213410135.0,source,Bing,tag
213410137.0,footway,crossing,tag
213410137.0,highway,footway,tag
213410137.0,review,False,tag
213410137.0,source,Bing,tag
213410138.0,footway,crossing,tag
213410138.0,highway,footway,tag
213410138.0,review,False,tag
213410138.0,source,Bing,tag
213410140.0,footway,crossing,tag
213410140.0,highway,footway,tag
213410140.0,review,False,tag
213410140.0,source,Bing,tag
213410141.0,footway,crossing,tag
213410141.0,highway,footway,tag
213410141.0,review,False,tag
213410141.0,source,Bing,tag
213410142.0,footway,crossing,tag
213410142.0,highway,footway,tag
213410142.0,review,False,tag
213410142.0,source,Bing,tag
213410144.0,footway,crossing,tag
213410144.0,highway,footway,tag
213410144.0,review,False,tag
213410144.0,source,Bing,tag
213410145.0,footway,crossing,tag
213410145.0,highway,footway,tag
213410145.0,review,False,tag
213410145.0,source,Bing,tag
213410147.0,footway,crossing,tag
213410147.0,highway,footway,tag
213410147.0,review,False,tag
213410147.0,source,Bing,tag
213410148.0,footway,crossing,tag
213410148.0,highway,footway,tag
213410148.0,review,False,tag
213410148.0,source,Bing,tag
213410149.0,footway,crossing,tag
213410149.0,highway,footway,tag
213410149.0,review,False,tag
213410149.0,source,Bing,tag
213410150.0,footway,crossing,tag
213410150.0,highway,footway,tag
213410150.0,review,False,tag
213410150.0,source,Bing,tag
213410151.0,footway,crossing,tag
213410151.0,highway,footway,tag
213410151.0,review,False,tag
213410151.0,source,Bing,tag
213410152.0,footway,crossing,tag
213410152.0,highway,footway,tag
213410152.0,review,False,tag
213410152.0,source,Bing,tag
213410154.0,footway,crossing,tag
213410154.0,highway,footway,tag
213410154.0,review,False,tag
213410154.0,source,Bing,tag
213410155.0,footway,crossing,tag
213410155.0,highway,footway,tag
213410155.0,review,False,tag
213410155.0,source,Bing,tag
213410156.0,footway,sidewalk,tag
213410156.0,highway,footway,tag
213410156.0,review,False,tag
213410156.0,source,Bing,tag
213410157.0,footway,crossing,tag
213410157.0,highway,footway,tag
213410157.0,review,False,tag
213410157.0,source,Bing,tag
213410158.0,footway,sidewalk,tag
213410158.0,highway,footway,tag
213410158.0,review,False,tag
213410158.0,source,Bing,tag
213410159.0,footway,crossing,tag
213410159.0,highway,footway,tag
213410159.0,review,False,tag
213410159.0,source,Bing,tag
213410161.0,footway,crossing,tag
213410161.0,highway,footway,tag
213410161.0,review,False,tag
213410161.0,source,Bing,tag
213410162.0,footway,crossing,tag
213410162.0,highway,footway,tag
213410162.0,review,False,tag
213410162.0,source,Bing,tag
213410163.0,footway,crossing,tag
213410163.0,highway,footway,tag
213410163.0,review,False,tag
213410163.0,source,Bing,tag
213410165.0,footway,crossing,tag
213410165.0,highway,footway,tag
213410165.0,review,False,tag
213410165.0,source,Bing,tag
213410167.0,highway,service,tag
213410167.0,review,False,tag
213410167.0,service,driveway,tag
213410167.0,source,Bing,tag
213410168.0,footway,sidewalk,tag
213410168.0,highway,footway,tag
213410168.0,review,False,tag
213410168.0,source,Bing,tag
213410176.0,footway,sidewalk,tag
213410176.0,highway,footway,tag
213410176.0,review,False,tag
213410176.0,source,Bing,tag
213420121.0,footway,sidewalk,tag
213420121.0,highway,footway,tag
213420121.0,review,False,tag
213420121.0,source,Bing,tag
213420124.0,footway,sidewalk,tag
213420124.0,highway,footway,tag
213420124.0,review,False,tag
213420124.0,source,Bing,tag
213420126.0,footway,sidewalk,tag
213420126.0,highway,footway,tag
213420126.0,review,False,tag
213420126.0,source,Bing,tag
213420129.0,footway,sidewalk,tag
213420129.0,highway,footway,tag
213420129.0,review,False,tag
213420129.0,source,Bing,tag
213420134.0,footway,sidewalk,tag
213420134.0,highway,footway,tag
213420134.0,review,False,tag
213420134.0,source,Bing,tag
213420135.0,footway,sidewalk,tag
213420135.0,highway,footway,tag
213420135.0,review,False,tag
213420135.0,source,Bing,tag
213420138.0,highway,residential,tag
213420138.0,name,San Ramos Court,tag
213420138.0,review,False,tag
213420138.0,source,Bing,tag
213420141.0,footway,sidewalk,tag
213420141.0,highway,footway,tag
213420141.0,review,False,tag
213420141.0,source,Bing,tag
213420144.0,footway,sidewalk,tag
213420144.0,highway,footway,tag
213420144.0,review,False,tag
213420144.0,source,Bing,tag
213420149.0,footway,sidewalk,tag
213420149.0,highway,footway,tag
213420149.0,review,False,tag
213420149.0,source,Bing,tag
213420153.0,footway,crossing,tag
213420153.0,highway,footway,tag
213420153.0,review,False,tag
213420153.0,source,Bing,tag
213420156.0,footway,crossing,tag
213420156.0,highway,footway,tag
213420156.0,review,False,tag
213420156.0,source,Bing,tag
213420157.0,footway,crossing,tag
213420157.0,highway,footway,tag
213420157.0,review,False,tag
213420157.0,source,Bing,tag
213420158.0,footway,crossing,tag
213420158.0,highway,footway,tag
213420158.0,review,False,tag
213420158.0,source,Bing,tag
213420159.0,footway,crossing,tag
213420159.0,highway,footway,tag
213420159.0,review,False,tag
213420159.0,source,Bing,tag
213420160.0,footway,crossing,tag
213420160.0,highway,footway,tag
213420160.0,review,False,tag
213420160.0,source,Bing,tag
213420163.0,footway,crossing,tag
213420163.0,highway,footway,tag
213420163.0,review,False,tag
213420163.0,source,Bing,tag
213420166.0,footway,crossing,tag
213420166.0,highway,footway,tag
213420166.0,review,False,tag
213420166.0,source,Bing,tag
213420169.0,footway,crossing,tag
213420169.0,highway,footway,tag
213420169.0,review,False,tag
213420169.0,source,Bing,tag
213420172.0,footway,crossing,tag
213420172.0,highway,footway,tag
213420172.0,review,False,tag
213420172.0,source,Bing,tag
213420174.0,footway,crossing,tag
213420174.0,highway,footway,tag
213420174.0,review,False,tag
213420174.0,source,Bing,tag
213420176.0,footway,crossing,tag
213420176.0,highway,footway,tag
213420176.0,review,False,tag
213420176.0,source,Bing,tag
213420179.0,footway,crossing,tag
213420179.0,highway,footway,tag
213420179.0,review,False,tag
213420179.0,source,Bing,tag
213420181.0,footway,crossing,tag
213420181.0,highway,footway,tag
213420181.0,review,False,tag
213420181.0,source,Bing,tag
213420183.0,footway,crossing,tag
213420183.0,highway,footway,tag
213420183.0,review,False,tag
213420183.0,source,Bing,tag
213420184.0,footway,crossing,tag
213420184.0,highway,footway,tag
213420184.0,review,False,tag
213420184.0,source,Bing,tag
213420186.0,footway,crossing,tag
213420186.0,highway,footway,tag
213420186.0,review,False,tag
213420186.0,source,Bing,tag
213420190.0,footway,sidewalk,tag
213420190.0,highway,footway,tag
213420190.0,review,False,tag
213420190.0,source,Bing,tag
213420196.0,landuse,residential,tag
213420196.0,review,False,tag
213420196.0,source,Bing,tag
213678042.0,highway,service,tag
213678042.0,review,False,tag
213678042.0,service,driveway,tag
213678042.0,source,Bing,tag
213678043.0,highway,service,tag
213678043.0,review,False,tag
213678043.0,service,driveway,tag
213678043.0,source,Bing,tag
213678044.0,bicycle,designated,tag
213678044.0,highway,path,tag
213678044.0,note,approximate,tag
213678044.0,review,False,tag
213678044.0,segregated,False,tag
213678044.0,source,Bing,tag
213678046.0,highway,service,tag
213678046.0,review,False,tag
213678046.0,service,driveway,tag
213678046.0,source,Bing,tag
213678049.0,highway,service,tag
213678049.0,review,False,tag
213678049.0,service,parking_aisle,tag
213678049.0,source,Bing,tag
213678051.0,highway,service,tag
213678051.0,review,False,tag
213678051.0,service,parking_aisle,tag
213678051.0,source,Bing,tag
213678053.0,highway,service,tag
213678053.0,review,False,tag
213678053.0,service,parking_aisle,tag
213678053.0,source,Bing,tag
213678054.0,highway,service,tag
213678054.0,review,False,tag
213678054.0,service,parking_aisle,tag
213678054.0,source,Bing,tag
213678056.0,highway,service,tag
213678056.0,review,False,tag
213678056.0,service,driveway,tag
213678056.0,source,Bing,tag
213678057.0,landuse,residential,tag
213678057.0,review,False,tag
213678057.0,source,Bing,tag
213722961.0,bicycle,designated,tag
213722961.0,foot,True,tag
213722961.0,highway,path,tag
213722961.0,name,Boulder Highway trail,tag
213722961.0,review,False,tag
213722961.0,segregated,False,tag
213722961.0,source,Bing,tag
213722971.0,highway,tertiary,tag
213722971.0,name,Dawson Street,tag
213722971.0,tiger:cfcc,A41,tag
213722971.0,tiger:county,"Clark, NV",tag
213722971.0,tiger:name_base,Car Country,tag
213722971.0,tiger:name_type,Blvd,tag
213722971.0,tiger:reviewed,False,tag
213722973.0,highway,tertiary,tag
213722973.0,name,Paradise Hills Drive,tag
213722973.0,oneway,True,tag
213722973.0,surface,asphalt,tag
213722973.0,tiger:cfcc,A41,tag
213722973.0,tiger:county,"Clark, NV",tag
213722973.0,tiger:name_base,Paradise Hills,tag
213722973.0,tiger:name_type,Dr,tag
213722973.0,tiger:reviewed,False,tag
213722976.0,highway,tertiary,tag
213722976.0,name,Paradise Hills Drive,tag
213722976.0,oneway,True,tag
213722976.0,surface,asphalt,tag
213722976.0,tiger:cfcc,A41,tag
213722976.0,tiger:county,"Clark, NV",tag
213722976.0,tiger:name_base,Paradise Hills,tag
213722976.0,tiger:name_type,Dr,tag
213722976.0,tiger:reviewed,False,tag
213722978.0,electrified,False,tag
213722978.0,gauge,1435,tag
213722978.0,maxspeed,25 mph,tag
213722978.0,name,BMI Branch,tag
213722978.0,operator,Union Pacific Railroad,tag
213722978.0,owner,City of Henderson,tag
213722978.0,railway,rail,tag
213722978.0,tiger:cfcc,B11,tag
213722978.0,tiger:county,"Clark, NV",tag
213722978.0,tiger:name_base,Union Pacific Railroad,tag
213722978.0,usage,branch,tag
213722983.0,highway,service,tag
213722983.0,review,False,tag
213722983.0,service,driveway,tag
213722983.0,source,Bing,tag
213722985.0,highway,service,tag
213722985.0,review,False,tag
213722985.0,service,driveway,tag
213722985.0,source,Bing,tag
213722986.0,highway,service,tag
213722986.0,review,False,tag
213722986.0,service,driveway,tag
213722986.0,source,Bing,tag
213722988.0,highway,service,tag
213722988.0,review,False,tag
213722988.0,service,parking_aisle,tag
213722988.0,source,Bing,tag
213722989.0,highway,service,tag
213722989.0,review,False,tag
213722989.0,service,parking_aisle,tag
213722989.0,source,Bing,tag
213722991.0,highway,service,tag
213722991.0,service,parking_aisle,tag
213722992.0,highway,service,tag
213722993.0,highway,service,tag
213722993.0,review,False,tag
213722993.0,service,parking_aisle,tag
213722993.0,source,Bing,tag
213722995.0,highway,service,tag
213722995.0,service,parking_aisle,tag
213723002.0,intermittent,True,tag
213723002.0,waterway,drain,tag
213723003.0,intermittent,True,tag
213723003.0,waterway,drain,tag
213723005.0,intermittent,True,tag
213723005.0,layer,-1,tag
213723005.0,tunnel,culvert,tag
213723005.0,waterway,drain,tag
213723006.0,intermittent,True,tag
213723006.0,layer,-1,tag
213723006.0,tunnel,culvert,tag
213723006.0,waterway,drain,tag
213723007.0,intermittent,True,tag
213723007.0,layer,-1,tag
213723007.0,tunnel,culvert,tag
213723007.0,waterway,drain,tag
213723009.0,intermittent,True,tag
213723009.0,layer,-1,tag
213723009.0,tunnel,culvert,tag
213723009.0,waterway,drain,tag
213723011.0,intermittent,True,tag
213723011.0,layer,-1,tag
213723011.0,tunnel,culvert,tag
213723011.0,waterway,drain,tag
213723013.0,intermittent,True,tag
213723013.0,waterway,drain,tag
213723014.0,intermittent,True,tag
213723014.0,waterway,drain,tag
213723015.0,intermittent,True,tag
213723015.0,waterway,drain,tag
213806855.0,access,private,tag
213806855.0,highway,service,tag
213806857.0,access,private,tag
213806857.0,highway,service,tag
213806857.0,oneway,True,tag
213806858.0,access,private,tag
213806858.0,highway,service,tag
213806858.0,oneway,True,tag
214617400.0,landuse,residential,tag
214617400.0,name,Alexan Black Mountain,tag
214617400.0,review,False,tag
214617400.0,source,Bing,tag
214617402.0,landuse,residential,tag
214617402.0,name,Cresent Ridge Luxury Apartments,tag
214617402.0,review,False,tag
214617402.0,source,Bing,tag
214617403.0,addr:city,Henderson,tag
214617403.0,addr:country,US,tag
214617403.0,addr:housenumber,250,tag
214617403.0,addr:postcode,89002,tag
214617403.0,addr:street,Conestoga Way,tag
214617403.0,building,True,tag
214617403.0,review,False,tag
214617403.0,source,Bing,tag
214617404.0,addr:city,Henderson,tag
214617404.0,addr:country,US,tag
214617404.0,addr:housenumber,251,tag
214617404.0,addr:postcode,89002,tag
214617404.0,addr:state,NV,tag
214617404.0,addr:street,Conestoga Way,tag
214617404.0,building,True,tag
214617404.0,review,False,tag
214617404.0,source,Bing,tag
214617406.0,addr:city,Henderson,tag
214617406.0,addr:country,US,tag
214617406.0,addr:housenumber,301,tag
214617406.0,addr:postcode,89002,tag
214617406.0,addr:street,Conestoga Way,tag
214617406.0,building,True,tag
214617406.0,review,False,tag
214617406.0,source,Bing,tag
214617407.0,addr:city,Henderson,tag
214617407.0,addr:country,US,tag
214617407.0,addr:housenumber,501,tag
214617407.0,addr:postcode,89002,tag
214617407.0,addr:street,Conestoga Way,tag
214617407.0,building,True,tag
214617407.0,review,False,tag
214617407.0,source,Bing,tag
214617409.0,highway,secondary,tag
214617409.0,name,Wagon Wheel Drive,tag
214617409.0,oneway,True,tag
214617409.0,ref,NV 582,tag
214617409.0,source,Yahoo image;TIGER,tag
214617409.0,surface,asphalt,tag
214617410.0,highway,secondary,tag
214617410.0,name,Wagon Wheel Drive,tag
214617410.0,oneway,True,tag
214617410.0,ref,NV 582,tag
214617410.0,source,Yahoo image;TIGER,tag
214617410.0,surface,asphalt,tag
214617412.0,bridge,True,tag
214617412.0,highway,secondary,tag
214617412.0,layer,1,tag
214617412.0,name,Wagon Wheel Drive,tag
214617412.0,oneway,True,tag
214617412.0,ref,NV 582,tag
214617412.0,source,Yahoo image;TIGER,tag
214617412.0,surface,concrete,tag
214617413.0,highway,tertiary,tag
214617413.0,name,Wagon Wheel Drive,tag
214617413.0,oneway,True,tag
214617413.0,source,Yahoo image;TIGER,tag
214617413.0,surface,asphalt,tag
214617415.0,footway,sidewalk,tag
214617415.0,highway,footway,tag
214617415.0,review,False,tag
214617415.0,source,Bing,tag
214617416.0,footway,crossing,tag
214617416.0,highway,footway,tag
214617416.0,review,False,tag
214617416.0,source,Bing,tag
214617417.0,highway,service,tag
214617417.0,oneway,True,tag
214617417.0,review,False,tag
214617417.0,source,Bing,tag
214617419.0,highway,service,tag
214617419.0,oneway,True,tag
214617419.0,review,False,tag
214617419.0,service,driveway,tag
214617419.0,source,Bing,tag
214617420.0,highway,service,tag
214617420.0,oneway,True,tag
214617420.0,review,False,tag
214617420.0,service,driveway,tag
214617420.0,source,Bing,tag
214617422.0,footway,sidewalk,tag
214617422.0,highway,footway,tag
214617422.0,review,False,tag
214617422.0,source,Bing,tag
214617423.0,highway,service,tag
214617423.0,review,False,tag
214617423.0,service,parking_aisle,tag
214617423.0,source,Bing,tag
214617426.0,highway,service,tag
214617426.0,oneway,True,tag
214617426.0,review,False,tag
214617426.0,service,driveway,tag
214617426.0,source,Bing,tag
214617427.0,highway,service,tag
214617427.0,oneway,True,tag
214617427.0,review,False,tag
214617427.0,service,driveway,tag
214617427.0,source,Bing,tag
214617428.0,foot,designated,tag
214617428.0,highway,footway,tag
214617428.0,review,False,tag
214617428.0,source,Bing,tag
214617430.0,highway,service,tag
214617430.0,review,False,tag
214617430.0,service,driveway,tag
214617430.0,source,Bing,tag
214617431.0,bicycle,True,tag
214617431.0,foot,designated,tag
214617431.0,footway,sidewalk,tag
214617431.0,highway,footway,tag
214617431.0,review,False,tag
214617431.0,source,Bing,tag
214617435.0,footway,sidewalk,tag
214617435.0,highway,footway,tag
214617435.0,review,False,tag
214617435.0,source,Bing,tag
214617437.0,bicycle,True,tag
214617437.0,foot,designated,tag
214617437.0,footway,sidewalk,tag
214617437.0,highway,footway,tag
214617437.0,review,False,tag
214617437.0,source,Bing,tag
214617438.0,highway,service,tag
214617438.0,review,False,tag
214617438.0,service,parking_aisle,tag
214617438.0,source,Bing,tag
214617440.0,bridge,True,tag
214617440.0,footway,sidewalk,tag
214617440.0,highway,footway,tag
214617440.0,layer,1,tag
214617440.0,review,False,tag
214617440.0,source,Bing,tag
214617441.0,highway,service,tag
214617441.0,review,False,tag
214617441.0,service,parking_aisle,tag
214617441.0,source,Bing,tag
214617443.0,highway,service,tag
214617443.0,review,False,tag
214617443.0,service,driveway,tag
214617443.0,source,Bing,tag
214617445.0,bridge,True,tag
214617445.0,footway,sidewalk,tag
214617445.0,highway,footway,tag
214617445.0,layer,1,tag
214617445.0,review,False,tag
214617445.0,source,Bing,tag
214617448.0,highway,service,tag
214617448.0,review,False,tag
214617448.0,service,driveway,tag
214617448.0,source,Bing,tag
214617451.0,highway,service,tag
214617451.0,review,False,tag
214617451.0,service,driveway,tag
214617451.0,source,Bing,tag
214617452.0,highway,service,tag
214617452.0,review,False,tag
214617452.0,source,Bing,tag
214617453.0,bicycle,True,tag
214617453.0,foot,designated,tag
214617453.0,footway,sidewalk,tag
214617453.0,highway,footway,tag
214617453.0,review,False,tag
214617453.0,source,Bing,tag
214617454.0,highway,service,tag
214617454.0,review,False,tag
214617454.0,service,driveway,tag
214617454.0,source,Bing,tag
214617456.0,highway,service,tag
214617456.0,review,False,tag
214617456.0,source,Bing,tag
214617457.0,highway,service,tag
214617457.0,review,False,tag
214617457.0,service,parking_aisle,tag
214617457.0,source,Bing,tag
214617458.0,footway,crossing,tag
214617458.0,highway,footway,tag
214617458.0,review,False,tag
214617458.0,source,Bing,tag
214617462.0,footway,crossing,tag
214617462.0,highway,footway,tag
214617462.0,review,False,tag
214617462.0,source,Bing,tag
214617463.0,highway,service,tag
214617463.0,oneway,True,tag
214617463.0,review,False,tag
214617463.0,source,Bing,tag
214617464.0,highway,service,tag
214617464.0,review,False,tag
214617464.0,service,parking_aisle,tag
214617464.0,source,Bing,tag
214617466.0,highway,service,tag
214617466.0,oneway,True,tag
214617466.0,review,False,tag
214617466.0,source,Bing,tag
214617467.0,highway,service,tag
214617467.0,review,False,tag
214617467.0,source,Bing,tag
214617469.0,footway,sidewalk,tag
214617469.0,highway,footway,tag
214617469.0,review,False,tag
214617469.0,source,Bing,tag
214617470.0,highway,service,tag
214617470.0,review,False,tag
214617470.0,service,driveway,tag
214617470.0,source,Bing,tag
214617471.0,highway,service,tag
214617471.0,review,False,tag
214617471.0,service,parking_aisle,tag
214617471.0,source,Bing,tag
214617472.0,highway,service,tag
214617472.0,review,False,tag
214617472.0,service,parking_aisle,tag
214617472.0,source,Bing,tag
214617473.0,highway,service,tag
214617473.0,oneway,True,tag
214617473.0,review,False,tag
214617473.0,source,Bing,tag
214617475.0,footway,sidewalk,tag
214617475.0,highway,footway,tag
214617475.0,review,False,tag
214617475.0,source,Bing,tag
214617478.0,highway,service,tag
214617478.0,review,False,tag
214617478.0,service,parking_aisle,tag
214617478.0,source,Bing,tag
214617480.0,highway,service,tag
214617480.0,oneway,True,tag
214617480.0,review,False,tag
214617480.0,source,Bing,tag
214617481.0,footway,crossing,tag
214617481.0,highway,footway,tag
214617481.0,review,False,tag
214617481.0,source,Bing,tag
214617483.0,highway,service,tag
214617483.0,review,False,tag
214617483.0,service,parking_aisle,tag
214617483.0,source,Bing,tag
214617484.0,footway,crossing,tag
214617484.0,highway,footway,tag
214617484.0,review,False,tag
214617484.0,source,Bing,tag
214617488.0,highway,service,tag
214617488.0,review,False,tag
214617488.0,service,driveway,tag
214617488.0,source,Bing,tag
214617490.0,bicycle,True,tag
214617490.0,foot,designated,tag
214617490.0,highway,footway,tag
214617490.0,review,False,tag
214617490.0,source,Bing,tag
214617491.0,highway,service,tag
214617491.0,review,False,tag
214617491.0,service,driveway,tag
214617491.0,source,Bing,tag
214617494.0,highway,service,tag
214617494.0,review,False,tag
214617494.0,service,driveway,tag
214617494.0,source,Bing,tag
214617496.0,footway,sidewalk,tag
214617496.0,highway,footway,tag
214617496.0,review,False,tag
214617496.0,source,Bing,tag
214617497.0,footway,sidewalk,tag
214617497.0,highway,footway,tag
214617497.0,review,False,tag
214617497.0,source,Bing,tag
214617498.0,highway,service,tag
214617498.0,review,False,tag
214617498.0,service,driveway,tag
214617498.0,source,Bing,tag
214617499.0,highway,service,tag
214617499.0,review,False,tag
214617499.0,service,driveway,tag
214617499.0,source,Bing,tag
214617500.0,highway,service,tag
214617500.0,review,False,tag
214617500.0,service,driveway,tag
214617500.0,source,Bing,tag
214617501.0,highway,service,tag
214617501.0,review,False,tag
214617501.0,service,driveway,tag
214617501.0,source,Bing,tag
214617503.0,highway,service,tag
214617503.0,oneway,True,tag
214617503.0,review,False,tag
214617503.0,source,Bing,tag
214617504.0,highway,service,tag
214617504.0,review,False,tag
214617504.0,service,parking_aisle,tag
214617504.0,source,Bing,tag
214617506.0,footway,crossing,tag
214617506.0,highway,footway,tag
214617506.0,review,False,tag
214617506.0,source,Bing,tag
214617508.0,highway,service,tag
214617508.0,review,False,tag
214617508.0,service,driveway,tag
214617508.0,source,Bing,tag
214617509.0,highway,service,tag
214617509.0,review,False,tag
214617509.0,service,driveway,tag
214617509.0,source,Bing,tag
214617511.0,landuse,grass,tag
214617511.0,review,False,tag
214617511.0,source,Bing,tag
214617513.0,leisure,playground,tag
214617513.0,review,False,tag
214617513.0,source,Bing,tag
214633226.0,addr:city,Henderson,tag
214633226.0,addr:country,US,tag
214633226.0,addr:housenumber,500,tag
214633226.0,addr:postcode,89002,tag
214633226.0,addr:street,Conestoga Way,tag
214633226.0,building,True,tag
214633226.0,name,Paradise Food Mart,tag
214633226.0,review,False,tag
214633226.0,shop,convenience,tag
214633226.0,source,Bing,tag
214633231.0,addr:city,Henderson,tag
214633231.0,addr:country,US,tag
214633231.0,addr:housenumber,530,tag
214633231.0,addr:postcode,89002,tag
214633231.0,addr:street,Conestoga Way,tag
214633231.0,amenity,pub,tag
214633231.0,name,Remedy's,tag
214633231.0,review,False,tag
214633231.0,source,Bing,tag
214633231.0,toilets:wheelchair,True,tag
214633231.0,wheelchair,True,tag
214633235.0,building,school,tag
214633235.0,name,D,tag
214633240.0,amenity,fuel,tag
214633240.0,brand,Shell,tag
214633240.0,building,roof,tag
214633240.0,review,False,tag
214633240.0,source,Bing,tag
214633243.0,amenity,car_wash,tag
214633243.0,building,roof,tag
214633243.0,review,False,tag
214633243.0,source,Bing,tag
214633246.0,footway,sidewalk,tag
214633246.0,highway,footway,tag
214633246.0,review,False,tag
214633246.0,source,Bing,tag
214633251.0,footway,sidewalk,tag
214633251.0,highway,footway,tag
214633251.0,review,False,tag
214633251.0,source,Bing,tag
214633266.0,footway,crossing,tag
214633266.0,highway,footway,tag
214633266.0,review,False,tag
214633266.0,source,Bing,tag
214633269.0,footway,crossing,tag
214633269.0,highway,footway,tag
214633269.0,review,False,tag
214633269.0,source,Bing,tag
214633271.0,footway,crossing,tag
214633271.0,highway,footway,tag
214633271.0,review,False,tag
214633271.0,source,Bing,tag
214633273.0,footway,crossing,tag
214633273.0,highway,footway,tag
214633273.0,review,False,tag
214633273.0,source,Bing,tag
214633276.0,footway,crossing,tag
214633276.0,highway,footway,tag
214633276.0,review,False,tag
214633276.0,source,Bing,tag
214633280.0,footway,sidewalk,tag
214633280.0,highway,footway,tag
214633280.0,review,False,tag
214633280.0,source,Bing,tag
214633282.0,footway,crossing,tag
214633282.0,highway,footway,tag
214633282.0,review,False,tag
214633282.0,source,Bing,tag
214633285.0,footway,crossing,tag
214633285.0,highway,footway,tag
214633285.0,review,False,tag
214633285.0,source,Bing,tag
214633290.0,footway,sidewalk,tag
214633290.0,highway,footway,tag
214633290.0,review,False,tag
214633290.0,source,Bing,tag
214633293.0,footway,crossing,tag
214633293.0,highway,footway,tag
214633293.0,review,False,tag
214633293.0,source,Bing,tag
214633295.0,footway,sidewalk,tag
214633295.0,highway,footway,tag
214633295.0,review,False,tag
214633295.0,source,Bing,tag
214633307.0,footway,crossing,tag
214633307.0,highway,footway,tag
214633307.0,review,False,tag
214633307.0,source,Bing,tag
214633310.0,footway,crossing,tag
214633310.0,highway,footway,tag
214633310.0,review,False,tag
214633310.0,source,Bing,tag
214633312.0,footway,sidewalk,tag
214633312.0,highway,footway,tag
214633312.0,review,False,tag
214633312.0,source,Bing,tag
214633316.0,footway,crossing,tag
214633316.0,highway,footway,tag
214633316.0,review,False,tag
214633316.0,source,Bing,tag
214633319.0,footway,crossing,tag
214633319.0,highway,footway,tag
214633319.0,review,False,tag
214633319.0,source,Bing,tag
214633321.0,footway,crossing,tag
214633321.0,highway,footway,tag
214633321.0,review,False,tag
214633321.0,source,Bing,tag
214633323.0,footway,crossing,tag
214633323.0,highway,footway,tag
214633323.0,review,False,tag
214633323.0,source,Bing,tag
214633326.0,footway,crossing,tag
214633326.0,highway,footway,tag
214633326.0,review,False,tag
214633326.0,source,Bing,tag
214633328.0,footway,sidewalk,tag
214633328.0,highway,footway,tag
214633328.0,review,False,tag
214633328.0,source,Bing,tag
214633334.0,footway,crossing,tag
214633334.0,highway,footway,tag
214633334.0,review,False,tag
214633334.0,source,Bing,tag
214633336.0,footway,sidewalk,tag
214633336.0,highway,footway,tag
214633336.0,review,False,tag
214633336.0,source,Bing,tag
214633339.0,footway,sidewalk,tag
214633339.0,highway,footway,tag
214633339.0,review,False,tag
214633339.0,source,Bing,tag
214633341.0,footway,sidewalk,tag
214633341.0,highway,footway,tag
214633341.0,review,False,tag
214633341.0,source,Bing,tag
